country,Year,Age,ex
JPN,1951,1,64.9
JPN,1951,2,64.74
JPN,1951,3,64.34
JPN,1951,4,63.78
JPN,1951,5,63.07
JPN,1951,6,62.26
JPN,1951,7,61.39
JPN,1951,8,60.49
JPN,1951,9,59.56
JPN,1951,10,58.62
JPN,1951,11,57.68
JPN,1951,12,56.73
JPN,1951,13,55.79
JPN,1951,14,54.85
JPN,1951,15,53.91
JPN,1951,16,52.98
JPN,1951,17,52.07
JPN,1951,18,51.16
JPN,1951,19,50.27
JPN,1951,20,49.4
JPN,1951,21,48.54
JPN,1951,22,47.68
JPN,1951,23,46.84
JPN,1951,24,46
JPN,1951,25,45.18
JPN,1951,26,44.35
JPN,1951,27,43.52
JPN,1951,28,42.7
JPN,1951,29,41.88
JPN,1951,30,41.04
JPN,1951,31,40.21
JPN,1951,32,39.37
JPN,1951,33,38.53
JPN,1951,34,37.69
JPN,1951,35,36.85
JPN,1951,36,36
JPN,1951,37,35.16
JPN,1951,38,34.31
JPN,1951,39,33.47
JPN,1951,40,32.64
JPN,1951,41,31.8
JPN,1951,42,30.96
JPN,1951,43,30.12
JPN,1951,44,29.28
JPN,1951,45,28.45
JPN,1951,46,27.61
JPN,1951,47,26.79
JPN,1951,48,25.97
JPN,1951,49,25.16
JPN,1951,50,24.36
JPN,1951,51,23.56
JPN,1951,52,22.75
JPN,1951,53,21.96
JPN,1951,54,21.19
JPN,1951,55,20.41
JPN,1951,56,19.64
JPN,1951,57,18.88
JPN,1951,58,18.14
JPN,1951,59,17.42
JPN,1951,60,16.68
JPN,1951,61,15.97
JPN,1951,62,15.27
JPN,1951,63,14.57
JPN,1951,64,13.89
JPN,1951,65,13.25
JPN,1951,66,12.61
JPN,1951,67,11.98
JPN,1951,68,11.39
JPN,1951,69,10.81
JPN,1951,70,10.24
JPN,1951,71,9.71
JPN,1951,72,9.18
JPN,1951,73,8.67
JPN,1951,74,8.18
JPN,1951,75,7.7
JPN,1951,76,7.29
JPN,1951,77,6.86
JPN,1951,78,6.44
JPN,1951,79,6.03
JPN,1951,80,5.65
JPN,1951,81,5.29
JPN,1951,82,4.95
JPN,1951,83,4.62
JPN,1951,84,4.36
JPN,1951,85,4.11
JPN,1951,86,3.84
JPN,1951,87,3.63
JPN,1951,88,3.43
JPN,1951,89,3.2
JPN,1951,90,2.97
JPN,1951,91,2.73
JPN,1951,92,2.57
JPN,1951,93,2.43
JPN,1951,94,2.27
JPN,1951,95,2.21
JPN,1951,96,2.1
JPN,1951,97,2
JPN,1951,98,1.9
JPN,1951,99,1.81
JPN,1951,100,1.73
JPN,1951,101,1.66
JPN,1951,102,1.6
JPN,1951,103,1.54
JPN,1951,104,1.48
JPN,1951,105,1.44
JPN,1951,106,1.39
JPN,1951,107,1.35
JPN,1951,108,1.32
JPN,1951,109,1.29
JPN,1951,110+,1.28
JPN,1952,0,64.67
JPN,1952,1,66.66
JPN,1952,2,66.25
JPN,1952,3,65.75
JPN,1952,4,65.11
JPN,1952,5,64.37
JPN,1952,6,63.53
JPN,1952,7,62.64
JPN,1952,8,61.73
JPN,1952,9,60.79
JPN,1952,10,59.84
JPN,1952,11,58.89
JPN,1952,12,57.94
JPN,1952,13,56.99
JPN,1952,14,56.04
JPN,1952,15,55.09
JPN,1952,16,54.14
JPN,1952,17,53.21
JPN,1952,18,52.29
JPN,1952,19,51.38
JPN,1952,20,50.48
JPN,1952,21,49.6
JPN,1952,22,48.72
JPN,1952,23,47.84
JPN,1952,24,46.98
JPN,1952,25,46.12
JPN,1952,26,45.26
JPN,1952,27,44.4
JPN,1952,28,43.54
JPN,1952,29,42.68
JPN,1952,30,41.82
JPN,1952,31,40.96
JPN,1952,32,40.1
JPN,1952,33,39.24
JPN,1952,34,38.37
JPN,1952,35,37.51
JPN,1952,36,36.65
JPN,1952,37,35.78
JPN,1952,38,34.92
JPN,1952,39,34.06
JPN,1952,40,33.2
JPN,1952,41,32.35
JPN,1952,42,31.5
JPN,1952,43,30.64
JPN,1952,44,29.79
JPN,1952,45,28.94
JPN,1952,46,28.09
JPN,1952,47,27.25
JPN,1952,48,26.42
JPN,1952,49,25.59
JPN,1952,50,24.77
JPN,1952,51,23.96
JPN,1952,52,23.16
JPN,1952,53,22.36
JPN,1952,54,21.56
JPN,1952,55,20.79
JPN,1952,56,20.01
JPN,1952,57,19.25
JPN,1952,58,18.49
JPN,1952,59,17.76
JPN,1952,60,17.03
JPN,1952,61,16.3
JPN,1952,62,15.58
JPN,1952,63,14.88
JPN,1952,64,14.2
JPN,1952,65,13.53
JPN,1952,66,12.9
JPN,1952,67,12.27
JPN,1952,68,11.65
JPN,1952,69,11.06
JPN,1952,70,10.49
JPN,1952,71,9.93
JPN,1952,72,9.4
JPN,1952,73,8.87
JPN,1952,74,8.38
JPN,1952,75,7.9
JPN,1952,76,7.45
JPN,1952,77,7.01
JPN,1952,78,6.58
JPN,1952,79,6.19
JPN,1952,80,5.8
JPN,1952,81,5.46
JPN,1952,82,5.1
JPN,1952,83,4.78
JPN,1952,84,4.47
JPN,1952,85,4.19
JPN,1952,86,3.93
JPN,1952,87,3.68
JPN,1952,88,3.44
JPN,1952,89,3.25
JPN,1952,90,3.03
JPN,1952,91,2.85
JPN,1952,92,2.63
JPN,1952,93,2.51
JPN,1952,94,2.4
JPN,1952,95,2.29
JPN,1952,96,2.17
JPN,1952,97,2.06
JPN,1952,98,1.96
JPN,1952,99,1.87
JPN,1952,100,1.79
JPN,1952,101,1.71
JPN,1952,102,1.64
JPN,1952,103,1.58
JPN,1952,104,1.53
JPN,1952,105,1.47
JPN,1952,106,1.43
JPN,1952,107,1.39
JPN,1952,108,1.35
JPN,1952,109,1.32
JPN,1952,110+,1.3
JPN,1953,0,65.07
JPN,1953,1,67.03
JPN,1953,2,66.59
JPN,1953,3,66.02
JPN,1953,4,65.35
JPN,1953,5,64.58
JPN,1953,6,63.74
JPN,1953,7,62.85
JPN,1953,8,61.92
JPN,1953,9,60.98
JPN,1953,10,60.03
JPN,1953,11,59.07
JPN,1953,12,58.11
JPN,1953,13,57.15
JPN,1953,14,56.19
JPN,1953,15,55.24
JPN,1953,16,54.29
JPN,1953,17,53.35
JPN,1953,18,52.41
JPN,1953,19,51.49
JPN,1953,20,50.58
JPN,1953,21,49.69
JPN,1953,22,48.8
JPN,1953,23,47.91
JPN,1953,24,47.03
JPN,1953,25,46.15
JPN,1953,26,45.28
JPN,1953,27,44.4
JPN,1953,28,43.52
JPN,1953,29,42.64
JPN,1953,30,41.77
JPN,1953,31,40.9
JPN,1953,32,40.02
JPN,1953,33,39.14
JPN,1953,34,38.27
JPN,1953,35,37.39
JPN,1953,36,36.51
JPN,1953,37,35.63
JPN,1953,38,34.76
JPN,1953,39,33.89
JPN,1953,40,33.02
JPN,1953,41,32.15
JPN,1953,42,31.28
JPN,1953,43,30.42
JPN,1953,44,29.55
JPN,1953,45,28.7
JPN,1953,46,27.85
JPN,1953,47,27
JPN,1953,48,26.15
JPN,1953,49,25.32
JPN,1953,50,24.5
JPN,1953,51,23.68
JPN,1953,52,22.87
JPN,1953,53,22.07
JPN,1953,54,21.27
JPN,1953,55,20.47
JPN,1953,56,19.7
JPN,1953,57,18.92
JPN,1953,58,18.16
JPN,1953,59,17.41
JPN,1953,60,16.67
JPN,1953,61,15.94
JPN,1953,62,15.22
JPN,1953,63,14.51
JPN,1953,64,13.81
JPN,1953,65,13.14
JPN,1953,66,12.48
JPN,1953,67,11.85
JPN,1953,68,11.23
JPN,1953,69,10.63
JPN,1953,70,10.05
JPN,1953,71,9.5
JPN,1953,72,8.98
JPN,1953,73,8.47
JPN,1953,74,7.97
JPN,1953,75,7.49
JPN,1953,76,7.03
JPN,1953,77,6.6
JPN,1953,78,6.19
JPN,1953,79,5.79
JPN,1953,80,5.43
JPN,1953,81,5.08
JPN,1953,82,4.78
JPN,1953,83,4.46
JPN,1953,84,4.15
JPN,1953,85,3.86
JPN,1953,86,3.61
JPN,1953,87,3.37
JPN,1953,88,3.15
JPN,1953,89,2.97
JPN,1953,90,2.84
JPN,1953,91,2.64
JPN,1953,92,2.5
JPN,1953,93,2.34
JPN,1953,94,2.26
JPN,1953,95,2.1
JPN,1953,96,1.99
JPN,1953,97,1.89
JPN,1953,98,1.8
JPN,1953,99,1.72
JPN,1953,100,1.65
JPN,1953,101,1.59
JPN,1953,102,1.53
JPN,1953,103,1.47
JPN,1953,104,1.42
JPN,1953,105,1.38
JPN,1953,106,1.34
JPN,1953,107,1.31
JPN,1953,108,1.28
JPN,1953,109,1.25
JPN,1953,110+,1.24
JPN,1954,0,66.57
JPN,1954,1,68.36
JPN,1954,2,67.83
JPN,1954,3,67.2
JPN,1954,4,66.51
JPN,1954,5,65.73
JPN,1954,6,64.88
JPN,1954,7,63.98
JPN,1954,8,63.05
JPN,1954,9,62.11
JPN,1954,10,61.16
JPN,1954,11,60.19
JPN,1954,12,59.23
JPN,1954,13,58.27
JPN,1954,14,57.31
JPN,1954,15,56.35
JPN,1954,16,55.39
JPN,1954,17,54.44
JPN,1954,18,53.51
JPN,1954,19,52.58
JPN,1954,20,51.67
JPN,1954,21,50.77
JPN,1954,22,49.88
JPN,1954,23,48.98
JPN,1954,24,48.1
JPN,1954,25,47.22
JPN,1954,26,46.33
JPN,1954,27,45.45
JPN,1954,28,44.57
JPN,1954,29,43.69
JPN,1954,30,42.81
JPN,1954,31,41.92
JPN,1954,32,41.04
JPN,1954,33,40.16
JPN,1954,34,39.28
JPN,1954,35,38.4
JPN,1954,36,37.52
JPN,1954,37,36.63
JPN,1954,38,35.75
JPN,1954,39,34.88
JPN,1954,40,34
JPN,1954,41,33.12
JPN,1954,42,32.24
JPN,1954,43,31.37
JPN,1954,44,30.5
JPN,1954,45,29.64
JPN,1954,46,28.78
